Date,Time,Random,Seasonal,Trend
15/2/2008,5:00 AM,NA,-0.800214662,NA
15/2/2008,11:00 AM,NA,-0.800214662,NA
15/2/2008,5:00 PM,NA,-0.800214662,NA
15/2/2008,11:00 PM,NA,-0.800214662,NA
16/2/2008,5:00 AM,NA,8.199785338,NA
16/2/2008,11:00 AM,NA,-0.800214662,NA
16/2/2008,5:00 PM,NA,-0.800214662,NA
16/2/2008,11:00 PM,NA,-0.800214662,NA
17/2/2008,5:00 AM,NA,-0.800214662,NA
17/2/2008,11:00 AM,NA,-0.800214662,NA
17/2/2008,5:00 PM,NA,-0.800214662,NA
17/2/2008,11:00 PM,NA,-0.800214662,NA
18/2/2008,5:00 AM,NA,-0.800214662,NA
18/2/2008,11:00 AM,NA,-0.800214662,NA
18/2/2008,5:00 PM,NA,-0.826224244,NA
18/2/2008,11:00 PM,NA,-0.826224244,NA
19/2/2008,5:00 AM,NA,-0.82759317,NA
19/2/2008,11:00 AM,NA,-0.854287215,NA
19/2/2008,5:00 PM,NA,-0.854287215,NA
19/2/2008,11:00 PM,NA,-0.854287215,NA
20/2/2008,5:00 AM,NA,-0.854287215,NA
20/2/2008,11:00 AM,NA,-0.854287215,NA
20/2/2008,5:00 PM,NA,-0.854287215,NA
20/2/2008,11:00 PM,NA,-0.854287215,NA
21/2/2008,5:00 AM,NA,-0.854287215,NA
21/2/2008,11:00 AM,NA,-0.854287215,NA
21/2/2008,5:00 PM,NA,-0.854287215,NA
21/2/2008,11:00 PM,NA,-0.854287215,NA
22/2/2008,5:00 AM,NA,-0.854287215,NA
22/2/2008,11:00 AM,NA,-0.854287215,NA
22/2/2008,5:00 PM,NA,-0.854287215,NA
22/2/2008,11:00 PM,NA,-0.854287215,NA
23/2/2008,5:00 AM,NA,-0.854287215,NA
23/2/2008,11:00 AM,NA,0.145712785,NA
23/2/2008,5:00 PM,NA,-0.854287215,NA
23/2/2008,11:00 PM,NA,-0.854287215,NA
24/2/2008,5:00 AM,NA,-0.854287215,NA
24/2/2008,11:00 AM,NA,-0.854287215,NA
24/2/2008,5:00 PM,NA,0.145712785,NA
24/2/2008,11:00 PM,NA,-0.854287215,NA
25/2/2008,5:00 AM,NA,-0.880296797,NA
25/2/2008,11:00 AM,NA,-0.880296797,NA
25/2/2008,5:00 PM,NA,-0.880296797,NA
25/2/2008,11:00 PM,NA,-0.880296797,NA
26/2/2008,5:00 AM,NA,-0.880296797,NA
26/2/2008,11:00 AM,NA,-0.880296797,NA
26/2/2008,5:00 PM,NA,-0.880296797,NA
26/2/2008,11:00 PM,NA,-0.880296797,NA
27/2/2008,5:00 AM,NA,-0.880296797,NA
27/2/2008,11:00 AM,NA,-0.880296797,NA
27/2/2008,5:00 PM,NA,-0.880296797,NA
27/2/2008,11:00 PM,NA,-0.880296797,NA
28/2/2008,5:00 AM,NA,-0.880296797,NA
28/2/2008,11:00 AM,NA,-0.880296797,NA
28/2/2008,5:00 PM,NA,-0.880296797,NA
28/2/2008,11:00 PM,NA,-0.880296797,NA
29/2/2008,5:00 AM,NA,-0.880296797,NA
29/2/2008,11:00 AM,NA,-0.880296797,NA
29/2/2008,5:00 PM,NA,-0.880296797,NA
29/2/2008,11:00 PM,NA,-0.880296797,NA
1/3/2008,5:00 AM,NA,0.119703203,NA
1/3/2008,11:00 AM,NA,0.119703203,NA
1/3/2008,5:00 PM,NA,-0.880296797,NA
1/3/2008,11:00 PM,NA,-0.880296797,NA
2/3/2008,5:00 AM,NA,-0.880296797,NA
2/3/2008,11:00 AM,NA,-0.880296797,NA
2/3/2008,5:00 PM,NA,-0.880296797,NA
2/3/2008,11:00 PM,NA,-0.880296797,NA
3/3/2008,5:00 AM,NA,-0.880296797,NA
3/3/2008,11:00 AM,NA,-0.880296797,NA
3/3/2008,5:00 PM,NA,-0.880296797,NA
3/3/2008,11:00 PM,NA,-0.880296797,NA
4/3/2008,5:00 AM,NA,-0.917257783,NA
4/3/2008,11:00 AM,NA,-0.917257783,NA
4/3/2008,5:00 PM,NA,0.082742217,NA
4/3/2008,11:00 PM,NA,-0.917257783,NA
5/3/2008,5:00 AM,NA,-0.917257783,NA
5/3/2008,11:00 AM,NA,-0.917257783,NA
5/3/2008,5:00 PM,NA,-0.917257783,NA
5/3/2008,11:00 PM,NA,-0.917257783,NA
6/3/2008,5:00 AM,NA,-0.917257783,NA
6/3/2008,11:00 AM,NA,-0.917257783,NA
6/3/2008,5:00 PM,NA,-0.917257783,NA
6/3/2008,11:00 PM,NA,-0.917257783,NA
7/3/2008,5:00 AM,NA,-0.917257783,NA
7/3/2008,11:00 AM,NA,-0.917257783,NA
7/3/2008,5:00 PM,NA,-0.917257783,NA
7/3/2008,11:00 PM,NA,-0.917257783,NA
8/3/2008,5:00 AM,NA,36.08274222,NA
8/3/2008,11:00 AM,NA,-0.917257783,NA
8/3/2008,5:00 PM,NA,-0.917257783,NA
8/3/2008,11:00 PM,NA,-0.917257783,NA
9/3/2008,6:00 AM,NA,-0.917257783,NA
9/3/2008,12:00 PM,NA,-0.917257783,NA
9/3/2008,6:00 PM,NA,-0.917257783,NA
10/3/2008,12:00 AM,NA,-0.917257783,NA
10/3/2008,6:00 AM,NA,-0.917257783,NA
10/3/2008,12:00 PM,NA,-0.890563738,NA
10/3/2008,6:00 PM,NA,-0.890563738,NA
11/3/2008,12:00 AM,NA,-0.890563738,NA
11/3/2008,6:00 AM,NA,-0.890563738,NA
11/3/2008,12:00 PM,NA,-0.890563738,NA
11/3/2008,6:00 PM,NA,-0.8912482,NA
12/3/2008,12:00 AM,NA,-0.8912482,NA
12/3/2008,6:00 AM,NA,-0.8912482,NA
12/3/2008,12:00 PM,NA,-0.8912482,NA
12/3/2008,6:00 PM,NA,-0.8912482,NA
13/3/2008,12:00 AM,NA,-0.8912482,NA
13/3/2008,6:00 AM,NA,-0.8912482,NA
13/3/2008,12:00 PM,NA,-0.8912482,NA
13/3/2008,6:00 PM,NA,-0.8912482,NA
14/3/2008,12:00 AM,NA,-0.8912482,NA
14/3/2008,6:00 AM,NA,-0.8912482,NA
14/3/2008,12:00 PM,NA,-0.8912482,NA
14/3/2008,6:00 PM,NA,-0.8912482,NA
15/3/2008,12:00 AM,NA,-0.8912482,NA
15/3/2008,6:00 AM,NA,-0.8912482,NA
15/3/2008,12:00 PM,NA,-0.8912482,NA
15/3/2008,6:00 PM,NA,-0.8912482,NA
16/3/2008,12:00 AM,NA,-0.865923081,NA
16/3/2008,6:00 AM,NA,-0.865923081,NA
16/3/2008,12:00 PM,NA,-0.865923081,NA
16/3/2008,6:00 PM,NA,-0.865923081,NA
17/3/2008,12:00 AM,NA,-0.865923081,NA
17/3/2008,6:00 AM,NA,-0.865923081,NA
17/3/2008,12:00 PM,NA,-0.865923081,NA
17/3/2008,6:00 PM,NA,-0.865923081,NA
18/3/2008,12:00 AM,NA,-0.865923081,NA
18/3/2008,6:00 AM,NA,-0.865923081,NA
18/3/2008,12:00 PM,NA,-0.865923081,NA
18/3/2008,6:00 PM,NA,-0.865923081,NA
19/3/2008,12:00 AM,NA,-0.865923081,NA
19/3/2008,6:00 AM,NA,-0.865923081,NA
19/3/2008,12:00 PM,NA,-0.865923081,NA
19/3/2008,6:00 PM,NA,-0.865923081,NA
20/3/2008,12:00 AM,NA,-0.865923081,NA
20/3/2008,6:00 AM,NA,-0.865923081,NA
20/3/2008,12:00 PM,NA,-0.865238618,NA
20/3/2008,6:00 PM,NA,-0.865238618,NA
21/3/2008,12:00 AM,NA,-0.865238618,NA
21/3/2008,6:00 AM,NA,-0.865238618,NA
21/3/2008,12:00 PM,NA,38.13476138,NA
21/3/2008,6:00 PM,NA,-0.865238618,NA
22/3/2008,12:00 AM,NA,-0.865238618,NA
22/3/2008,6:00 AM,NA,-0.865238618,NA
22/3/2008,12:00 PM,NA,-0.865238618,NA
22/3/2008,6:00 PM,NA,-0.865238618,NA
23/3/2008,12:00 AM,NA,-0.864554155,NA
23/3/2008,6:00 AM,NA,-0.864554155,NA
23/3/2008,12:00 PM,NA,-0.864554155,NA
23/3/2008,6:00 PM,NA,-0.864554155,NA
24/3/2008,12:00 AM,NA,-0.864554155,NA
24/3/2008,6:00 AM,NA,-0.864554155,NA
24/3/2008,12:00 PM,NA,-0.864554155,NA
24/3/2008,6:00 PM,NA,-0.864554155,NA
25/3/2008,12:00 AM,NA,-0.864554155,NA
25/3/2008,6:00 AM,NA,-0.864554155,NA
25/3/2008,12:00 PM,NA,-0.864554155,NA
25/3/2008,6:00 PM,NA,-0.864554155,NA
26/3/2008,12:00 AM,NA,-0.864554155,NA
26/3/2008,6:00 AM,NA,-0.864554155,NA
26/3/2008,12:00 PM,NA,-0.864554155,NA
26/3/2008,6:00 PM,NA,-0.864554155,NA
27/3/2008,12:00 AM,NA,-0.864554155,NA
27/3/2008,6:00 AM,NA,-0.864554155,NA
27/3/2008,12:00 PM,NA,-0.864554155,NA
27/3/2008,6:00 PM,NA,-0.864554155,NA
28/3/2008,12:00 AM,NA,-0.864554155,NA
28/3/2008,6:00 AM,NA,-0.864554155,NA
28/3/2008,12:00 PM,NA,38.13544584,NA
28/3/2008,6:00 PM,NA,1.135445845,NA
29/3/2008,12:00 AM,NA,-0.864554155,NA
29/3/2008,6:00 AM,NA,-0.864554155,NA
29/3/2008,12:00 PM,NA,-0.864554155,NA
29/3/2008,6:00 PM,NA,-0.864554155,NA
30/3/2008,12:00 AM,NA,-0.864554155,NA
30/3/2008,6:00 AM,NA,-0.864554155,NA
30/3/2008,12:00 PM,NA,-0.864554155,NA
30/3/2008,6:00 PM,NA,-0.864554155,NA
31/3/2008,12:00 AM,NA,-0.864554155,NA
31/3/2008,6:00 AM,NA,-0.864554155,NA
31/3/2008,12:00 PM,NA,-0.864554155,NA
31/3/2008,6:00 PM,NA,-0.864554155,NA
1/4/2008,12:00 AM,NA,-0.864554155,NA
1/4/2008,6:00 AM,NA,-0.864554155,NA
1/4/2008,12:00 PM,NA,-0.865238618,NA
1/4/2008,6:00 PM,NA,-0.865238618,NA
2/4/2008,12:00 AM,NA,-0.864554155,NA
2/4/2008,6:00 AM,NA,-0.864554155,NA
2/4/2008,12:00 PM,NA,-0.864554155,NA
2/4/2008,6:00 PM,NA,-0.864554155,NA
3/4/2008,12:00 AM,NA,-0.864554155,NA
3/4/2008,6:00 AM,NA,-0.864554155,NA
3/4/2008,12:00 PM,NA,-0.864554155,NA
3/4/2008,6:00 PM,NA,-0.865238618,NA
4/4/2008,12:00 AM,NA,-0.865238618,NA
4/4/2008,6:00 AM,NA,-0.865238618,NA
4/4/2008,12:00 PM,NA,-0.864554155,NA
4/4/2008,6:00 PM,NA,-0.864554155,NA
5/4/2008,12:00 AM,NA,-0.864554155,NA
5/4/2008,6:00 AM,NA,0.135445845,NA
5/4/2008,12:00 PM,NA,-0.864554155,NA
5/4/2008,6:00 PM,NA,-0.863869693,NA
6/4/2008,12:00 AM,NA,-0.863869693,NA
6/4/2008,6:00 AM,NA,-0.863869693,NA
6/4/2008,12:00 PM,NA,-0.863869693,NA
6/4/2008,6:00 PM,NA,-0.863869693,NA
7/4/2008,12:00 AM,NA,-0.863869693,NA
7/4/2008,6:00 AM,NA,-0.863869693,NA
7/4/2008,12:00 PM,NA,-0.863869693,NA
7/4/2008,6:00 PM,NA,-0.863869693,NA
8/4/2008,12:00 AM,NA,-0.863869693,NA
8/4/2008,6:00 AM,NA,-0.863869693,NA
8/4/2008,12:00 PM,NA,-0.863869693,NA
8/4/2008,6:00 PM,NA,-0.863869693,NA
9/4/2008,12:00 AM,NA,-0.863869693,NA
9/4/2008,6:00 AM,NA,-0.87345217,NA
9/4/2008,12:00 PM,NA,-0.87345217,NA
9/4/2008,6:00 PM,NA,-0.87345217,NA
10/4/2008,12:00 AM,NA,-0.87345217,NA
10/4/2008,6:00 AM,NA,-0.87345217,NA
10/4/2008,12:00 PM,NA,-0.87345217,NA
10/4/2008,6:00 PM,NA,-0.87345217,NA
11/4/2008,12:00 AM,NA,-0.87345217,NA
11/4/2008,6:00 AM,NA,-0.87345217,NA
11/4/2008,12:00 PM,NA,-0.87345217,NA
11/4/2008,6:00 PM,NA,-0.87345217,NA
12/4/2008,12:00 AM,NA,-0.87345217,NA
12/4/2008,6:00 AM,NA,-0.87345217,NA
12/4/2008,12:00 PM,NA,-0.87345217,NA
12/4/2008,6:00 PM,NA,-0.87345217,NA
13/4/2008,12:00 AM,NA,-0.87345217,NA
13/4/2008,6:00 AM,NA,-0.87345217,NA
13/4/2008,12:00 PM,NA,-0.87345217,NA
13/4/2008,6:00 PM,NA,-0.87345217,NA
14/4/2008,12:00 AM,NA,-0.87345217,NA
14/4/2008,6:00 AM,NA,-0.87345217,NA
14/4/2008,12:00 PM,NA,-0.87345217,NA
14/4/2008,6:00 PM,NA,-0.87345217,NA
15/4/2008,12:00 AM,NA,-0.87345217,NA
15/4/2008,6:00 AM,NA,-0.87345217,NA
15/4/2008,12:00 PM,NA,-0.874136633,NA
15/4/2008,6:00 PM,NA,-0.874136633,NA
16/4/2008,12:00 AM,NA,-0.874136633,NA
16/4/2008,6:00 AM,NA,-0.874136633,NA
16/4/2008,12:00 PM,NA,-0.874136633,NA
16/4/2008,6:00 PM,NA,-0.874136633,NA
17/4/2008,12:00 AM,NA,-0.848127051,NA
17/4/2008,6:00 AM,NA,-0.848127051,NA
17/4/2008,12:00 PM,NA,-0.848127051,NA
17/4/2008,6:00 PM,NA,-0.848127051,NA
18/4/2008,12:00 AM,NA,-0.848127051,NA
18/4/2008,6:00 AM,NA,0.151872949,NA
18/4/2008,12:00 PM,NA,-0.848127051,NA
18/4/2008,6:00 PM,NA,-0.848127051,NA
19/4/2008,12:00 AM,NA,-0.848127051,NA
19/4/2008,6:00 AM,NA,-0.848127051,NA
19/4/2008,12:00 PM,NA,-0.848127051,NA
19/4/2008,6:00 PM,NA,-0.848127051,NA
20/4/2008,12:00 AM,NA,-0.848127051,NA
20/4/2008,6:00 AM,NA,-0.848127051,NA
20/4/2008,12:00 PM,NA,-0.848127051,NA
20/4/2008,6:00 PM,NA,-0.848127051,NA
21/4/2008,12:00 AM,NA,-0.848127051,NA
21/4/2008,6:00 AM,NA,-0.848127051,NA
21/4/2008,12:00 PM,NA,-0.848127051,NA
21/4/2008,6:00 PM,NA,-0.848127051,NA
22/4/2008,12:00 AM,NA,-0.848127051,NA
22/4/2008,6:00 AM,NA,0.151188487,NA
22/4/2008,12:00 PM,NA,-0.848811513,NA
22/4/2008,6:00 PM,NA,-0.848811513,NA
23/4/2008,12:00 AM,NA,-0.848811513,NA
23/4/2008,6:00 AM,NA,-0.848811513,NA
23/4/2008,12:00 PM,NA,-0.849495976,NA
23/4/2008,6:00 PM,NA,-0.849495976,NA
24/4/2008,12:00 AM,NA,-0.849495976,NA
24/4/2008,6:00 AM,NA,-0.849495976,NA
24/4/2008,12:00 PM,NA,-0.849495976,NA
24/4/2008,6:00 PM,NA,-0.850864901,NA
25/4/2008,12:00 AM,NA,-0.832384408,NA
25/4/2008,6:00 AM,NA,-0.832384408,NA
25/4/2008,12:00 PM,NA,-0.832384408,NA
25/4/2008,6:00 PM,NA,-0.832384408,NA
26/4/2008,12:00 AM,NA,-0.832384408,NA
26/4/2008,6:00 AM,NA,-0.832384408,NA
26/4/2008,12:00 PM,NA,-0.832384408,NA
26/4/2008,6:00 PM,NA,-0.832384408,NA
27/4/2008,12:00 AM,NA,-0.832384408,NA
27/4/2008,6:00 AM,NA,-0.832384408,NA
27/4/2008,12:00 PM,NA,-0.832384408,NA
27/4/2008,6:00 PM,NA,-0.859078454,NA
28/4/2008,12:00 AM,NA,-0.859078454,NA
28/4/2008,6:00 AM,NA,-0.859078454,NA
28/4/2008,12:00 PM,NA,-0.859078454,NA
28/4/2008,6:00 PM,NA,-0.859078454,NA
29/4/2008,12:00 AM,NA,-0.859078454,NA
29/4/2008,6:00 AM,NA,-0.859078454,NA
29/4/2008,12:00 PM,NA,-0.859078454,NA
29/4/2008,6:00 PM,NA,-0.859078454,NA
30/4/2008,12:00 AM,NA,-0.859078454,NA
30/4/2008,6:00 AM,NA,-0.859078454,NA
30/4/2008,12:00 PM,NA,-0.859078454,NA
30/4/2008,6:00 PM,NA,-0.859078454,NA
1/5/2008,12:00 AM,NA,-0.859078454,NA
1/5/2008,6:00 AM,NA,-0.859078454,NA
1/5/2008,12:00 PM,NA,-0.859078454,NA
1/5/2008,6:00 PM,NA,-0.859078454,NA
2/5/2008,12:00 AM,NA,-0.859078454,NA
2/5/2008,6:00 AM,NA,37.14092155,NA
2/5/2008,12:00 PM,NA,-0.859078454,NA
2/5/2008,6:00 PM,NA,-0.859078454,NA
3/5/2008,12:00 AM,NA,-0.859078454,NA
3/5/2008,6:00 AM,NA,0.139552621,NA
3/5/2008,12:00 PM,NA,-0.860447379,NA
3/5/2008,6:00 PM,NA,-0.860447379,NA
4/5/2008,12:00 AM,NA,-0.860447379,NA
4/5/2008,6:00 AM,NA,-0.860447379,NA
4/5/2008,12:00 PM,NA,-0.860447379,NA
4/5/2008,6:00 PM,NA,-0.860447379,NA
5/5/2008,12:00 AM,NA,-0.860447379,NA
5/5/2008,6:00 AM,NA,-0.860447379,NA
5/5/2008,12:00 PM,NA,-0.860447379,NA
5/5/2008,6:00 PM,NA,-0.860447379,NA
6/5/2008,12:00 AM,NA,-0.860447379,NA
6/5/2008,6:00 AM,NA,-0.860447379,NA
6/5/2008,12:00 PM,NA,-0.860447379,NA
6/5/2008,6:00 PM,NA,-0.860447379,NA
7/5/2008,12:00 AM,NA,-0.833753334,NA
7/5/2008,6:00 AM,NA,-0.833753334,NA
7/5/2008,12:00 PM,NA,-0.832384408,NA
7/5/2008,6:00 PM,NA,-0.832384408,NA
8/5/2008,12:00 AM,NA,-0.832384408,NA
8/5/2008,6:00 AM,NA,-0.832384408,NA
8/5/2008,12:00 PM,NA,-0.832384408,NA
8/5/2008,6:00 PM,NA,-0.832384408,NA
9/5/2008,12:00 AM,NA,-0.832384408,NA
9/5/2008,6:00 AM,NA,50.16761559,NA
9/5/2008,12:00 PM,NA,-0.807059289,NA
