Date,Time,Random,Seasonal,Trend
30/1/2008,11:00 PM,NA,-1.866589382,NA
31/1/2008,5:00 AM,NA,2.868432293,NA
31/1/2008,11:00 AM,NA,12.67240218,NA
31/1/2008,5:00 PM,NA,0.90493697,NA
31/1/2008,11:00 PM,NA,-3.794401382,NA
1/2/2008,5:00 AM,NA,3.806146188,NA
1/2/2008,11:00 AM,NA,14.10530202,NA
1/2/2008,5:00 PM,NA,26.63868098,NA
1/2/2008,11:00 PM,NA,-0.392439256,NA
2/2/2008,5:00 AM,NA,0.408153945,NA
2/2/2008,11:00 AM,NA,18.40881559,NA
2/2/2008,5:00 PM,NA,-1.957531659,NA
2/2/2008,11:00 PM,NA,-3.523856094,NA
3/2/2008,5:00 AM,NA,-4.390112083,NA
3/2/2008,11:00 AM,NA,-3.091184408,NA
3/2/2008,5:00 PM,NA,0.375345366,NA
3/2/2008,11:00 PM,NA,-2.090956254,NA
4/2/2008,5:00 AM,NA,2.447031426,NA
4/2/2008,11:00 AM,NA,-2.676057782,NA
4/2/2008,5:00 PM,NA,19.52549367,NA
4/2/2008,11:00 PM,NA,-4.007839667,NA
5/2/2008,5:00 AM,NA,-0.641766201,NA
5/2/2008,11:00 AM,NA,-2.576057782,NA
5/2/2008,5:00 PM,NA,-2.777997093,NA
5/2/2008,11:00 PM,NA,-3.811193534,NA
6/2/2008,5:00 AM,NA,-2.878088355,NA
6/2/2008,11:00 AM,NA,-0.546603071,NA
6/2/2008,5:00 PM,NA,-0.615026525,NA
6/2/2008,11:00 PM,NA,-2.723262893,NA
7/2/2008,5:00 AM,NA,-1.692713041,NA
7/2/2008,11:00 AM,NA,11.77249344,NA
7/2/2008,5:00 PM,NA,15.33904603,NA
7/2/2008,11:00 PM,NA,-3.92821384,NA
8/2/2008,5:00 AM,NA,2.902723874,NA
8/2/2008,11:00 AM,NA,10.50276951,NA
8/2/2008,5:00 PM,NA,48.96783909,NA
8/2/2008,11:00 PM,NA,-3.533575464,NA
9/2/2008,5:00 AM,NA,1.932429555,NA
9/2/2008,11:00 AM,NA,5.530832476,NA
9/2/2008,5:00 PM,NA,-2.869099078,NA
9/2/2008,11:00 PM,NA,-2.237636609,NA
10/2/2008,5:00 AM,NA,46.19428217,NA
10/2/2008,11:00 AM,NA,0.560287187,NA
10/2/2008,5:00 PM,NA,-3.938800196,NA
10/2/2008,11:00 PM,NA,-2.639347766,NA
11/2/2008,5:00 AM,NA,-2.374711672,NA
11/2/2008,11:00 AM,NA,1.52323494,NA
11/2/2008,5:00 PM,NA,12.2205199,NA
11/2/2008,11:00 PM,NA,-2.613908569,NA
12/2/2008,5:00 AM,NA,7.151936742,NA
12/2/2008,11:00 AM,NA,1.943951344,NA
12/2/2008,5:00 PM,NA,-1.805284339,NA
12/2/2008,11:00 PM,NA,-3.340488537,NA
13/2/2008,5:00 AM,NA,-0.877244184,NA
13/2/2008,11:00 AM,NA,-1.987830541,NA
13/2/2008,5:00 PM,NA,-2.190499945,NA
13/2/2008,11:00 PM,NA,-4.02472308,NA
14/2/2008,5:00 AM,NA,-0.959972909,NA
14/2/2008,11:00 AM,NA,6.370759466,NA
14/2/2008,5:00 PM,NA,-0.931955569,NA
14/2/2008,11:00 PM,NA,-4.599489222,NA
15/2/2008,5:00 AM,NA,-3.968734031,NA
15/2/2008,11:00 AM,NA,-2.970148588,NA
15/2/2008,5:00 PM,NA,3.194510322,NA
15/2/2008,11:00 PM,NA,13.79467003,NA
16/2/2008,5:00 AM,NA,4.390266653,NA
16/2/2008,11:00 AM,NA,-3.010760041,NA
16/2/2008,5:00 PM,NA,-0.878521848,NA
16/2/2008,11:00 PM,NA,-2.314136724,NA
17/2/2008,5:00 AM,NA,4.350727525,NA
17/2/2008,11:00 AM,NA,3.94805812,NA
17/2/2008,5:00 PM,NA,-3.388994127,NA
17/2/2008,11:00 PM,NA,-3.055364193,NA
18/2/2008,5:00 AM,NA,-4.421962414,NA
18/2/2008,11:00 AM,NA,-2.459197184,NA
18/2/2008,5:00 PM,NA,-0.930267228,NA
18/2/2008,11:00 PM,NA,-2.69910136,NA
19/2/2008,5:00 AM,NA,-1.871608775,NA
19/2/2008,11:00 AM,NA,-3.011900812,NA
19/2/2008,5:00 PM,NA,0.920017965,NA
19/2/2008,11:00 PM,NA,-3.214273616,NA
20/2/2008,5:00 AM,NA,-2.31500371,NA
20/2/2008,11:00 AM,NA,-2.120890089,NA
20/2/2008,5:00 PM,NA,-0.754907885,NA
20/2/2008,11:00 PM,NA,-2.455752056,NA
21/2/2008,5:00 AM,NA,-0.224449295,NA
21/2/2008,11:00 AM,NA,14.02515144,NA
21/2/2008,5:00 PM,NA,12.05243868,NA
21/2/2008,11:00 PM,NA,-3.649181214,NA
22/2/2008,5:00 AM,NA,6.249974616,NA
22/2/2008,11:00 AM,NA,-1.916737682,NA
22/2/2008,5:00 PM,NA,-0.885252398,NA
22/2/2008,11:00 PM,NA,-1.118585731,NA
23/2/2008,5:00 AM,NA,-1.252649158,NA
23/2/2008,11:00 AM,NA,7.348377536,NA
23/2/2008,5:00 PM,NA,19.5132646,NA
23/2/2008,11:00 PM,NA,13.54577658,NA
24/2/2008,5:00 AM,NA,-0.188446557,NA
24/2/2008,11:00 AM,NA,4.042491157,NA
24/2/2008,5:00 PM,NA,1.874067703,NA
24/2/2008,11:00 PM,NA,-3.025749774,NA
25/2/2008,5:00 AM,NA,-2.226479868,NA
25/2/2008,11:00 AM,NA,-4.064170947,NA
25/2/2008,5:00 PM,NA,-3.632343431,NA
25/2/2008,11:00 PM,NA,-2.331613338,NA
26/2/2008,5:00 AM,NA,-3.73359828,NA
26/2/2008,11:00 AM,NA,-2.172612653,NA
26/2/2008,5:00 PM,NA,-3.444686575,NA
26/2/2008,11:00 PM,NA,-3.945188515,NA
27/2/2008,5:00 AM,NA,-4.288127141,NA
27/2/2008,11:00 AM,NA,-4.124928419,NA
27/2/2008,5:00 PM,NA,-3.694150413,NA
27/2/2008,11:00 PM,NA,-4.12796287,NA
28/2/2008,5:00 AM,NA,4.371603637,NA
28/2/2008,11:00 AM,NA,33.20297484,NA
28/2/2008,5:00 PM,NA,3.265124057,NA
28/2/2008,11:00 PM,NA,-0.638959904,NA
29/2/2008,5:00 AM,NA,3.926657253,NA
29/2/2008,11:00 AM,NA,2.790791408,NA
29/2/2008,5:00 PM,NA,-2.677381077,NA
29/2/2008,11:00 PM,NA,-3.112174597,NA
1/3/2008,5:00 AM,NA,4.052575574,NA
1/3/2008,11:00 AM,NA,17.61700633,NA
1/3/2008,5:00 PM,NA,-0.885617445,NA
1/3/2008,11:00 PM,NA,-1.620182811,NA
2/3/2008,5:00 AM,NA,1.879840005,NA
2/3/2008,11:00 AM,NA,1.94616444,NA
2/3/2008,5:00 PM,NA,-0.153151097,NA
2/3/2008,11:00 PM,NA,-3.936746808,NA
3/3/2008,5:00 AM,NA,-3.43524099,NA
3/3/2008,11:00 AM,NA,-1.798690682,NA
3/3/2008,5:00 PM,NA,-0.634305558,NA
3/3/2008,11:00 PM,NA,-3.401474164,NA
4/3/2008,5:00 AM,NA,-3.002204257,NA
4/3/2008,11:00 AM,NA,-3.336929331,NA
4/3/2008,5:00 PM,NA,-1.505923171,NA
4/3/2008,11:00 PM,NA,-1.371996637,NA
5/3/2008,5:00 AM,NA,-0.573844686,NA
5/3/2008,11:00 AM,NA,-2.740785138,NA
5/3/2008,5:00 PM,NA,1.226931038,NA
5/3/2008,11:00 PM,NA,-0.90637948,NA
6/3/2008,5:00 AM,NA,-2.940488537,NA
6/3/2008,11:00 AM,NA,-1.273365562,NA
6/3/2008,5:00 PM,NA,-0.974392256,NA
6/3/2008,11:00 PM,NA,-2.074711672,NA
7/3/2008,5:00 AM,NA,-4.009756162,NA
7/3/2008,11:00 AM,NA,1.587756957,NA
7/3/2008,5:00 PM,NA,0.585886092,NA
7/3/2008,11:00 PM,NA,-2.274962642,NA
8/3/2008,5:00 AM,NA,10.82321212,NA
8/3/2008,11:00 AM,NA,-3.371563144,NA
8/3/2008,5:00 PM,NA,-1.705512494,NA
8/3/2008,11:00 PM,NA,-2.002318334,NA
9/3/2008,6:00 AM,NA,2.903066106,NA
9/3/2008,12:00 PM,NA,0.105324832,NA
9/3/2008,6:00 PM,NA,-2.896089724,NA
10/3/2008,12:00 AM,NA,-1.395382446,NA
10/3/2008,6:00 AM,NA,-2.694424198,NA
10/3/2008,12:00 PM,NA,5.704480662,NA
10/3/2008,6:00 PM,NA,-2.296135355,NA
11/3/2008,12:00 AM,NA,15.43938826,NA
11/3/2008,6:00 AM,NA,6.306077741,NA
11/3/2008,12:00 PM,NA,-0.80099504,NA
11/3/2008,6:00 PM,NA,-0.836381761,NA
12/3/2008,12:00 AM,NA,-4.368346169,NA
12/3/2008,6:00 AM,NA,-0.335469144,NA
12/3/2008,12:00 PM,NA,-2.067251029,NA
12/3/2008,6:00 PM,NA,-4.106790157,NA
13/3/2008,12:00 AM,NA,-3.272521392,NA
13/3/2008,6:00 AM,NA,-3.111718289,NA
13/3/2008,12:00 PM,NA,-3.548610828,NA
13/3/2008,6:00 PM,NA,-2.483632503,NA
14/3/2008,12:00 AM,NA,-2.138343888,NA
14/3/2008,6:00 AM,NA,2.166675505,NA
14/3/2008,12:00 PM,NA,5.607515113,NA
14/3/2008,6:00 PM,NA,1.606351526,NA
15/3/2008,12:00 AM,NA,-4.058581168,NA
15/3/2008,6:00 AM,NA,1.309887917,NA
15/3/2008,12:00 PM,NA,0.413743724,NA
15/3/2008,6:00 PM,NA,-0.352466635,NA
16/3/2008,12:00 AM,NA,-3.544846283,NA
16/3/2008,6:00 AM,NA,-2.472110714,NA
16/3/2008,12:00 PM,NA,-2.070718973,NA
16/3/2008,6:00 PM,NA,-3.469167524,NA
17/3/2008,12:00 AM,NA,-2.267524814,NA
17/3/2008,6:00 AM,NA,-0.797983404,NA
17/3/2008,12:00 PM,NA,-0.430267228,NA
17/3/2008,6:00 PM,NA,-3.69994553,NA
18/3/2008,12:00 AM,NA,-0.964490363,NA
18/3/2008,6:00 AM,NA,3.800328255,NA
18/3/2008,12:00 PM,NA,-2.135674483,NA
18/3/2008,6:00 PM,NA,-2.789267912,NA
19/3/2008,12:00 AM,NA,-4.45438313,NA
19/3/2008,6:00 AM,NA,-3.319954656,NA
19/3/2008,12:00 PM,NA,-3.856162733,NA
19/3/2008,6:00 PM,NA,-1.990545576,NA
20/3/2008,12:00 AM,NA,-2.95787389,NA
20/3/2008,6:00 AM,NA,-2.486324723,NA
20/3/2008,12:00 PM,NA,-0.919703687,NA
20/3/2008,6:00 PM,NA,-3.486096568,NA
21/3/2008,12:00 AM,NA,-2.753881191,NA
21/3/2008,6:00 AM,NA,3.547533365,NA
21/3/2008,12:00 PM,NA,3.747031426,NA
21/3/2008,6:00 PM,NA,3.443449405,NA
22/3/2008,12:00 AM,NA,-2.755911763,NA
22/3/2008,6:00 AM,NA,-2.722852215,NA
22/3/2008,12:00 PM,NA,5.241464463,NA
22/3/2008,6:00 PM,NA,-1.224837157,NA
23/3/2008,12:00 AM,NA,0.380889514,NA
23/3/2008,6:00 AM,NA,-0.4182435,NA
23/3/2008,12:00 PM,NA,2.083307949,NA
23/3/2008,6:00 PM,NA,-3.116212927,NA
24/3/2008,12:00 AM,NA,-2.680415528,NA
24/3/2008,6:00 AM,NA,-3.748131704,NA
24/3/2008,12:00 PM,NA,-0.114593032,NA
24/3/2008,6:00 PM,NA,-3.08862908,NA
25/3/2008,12:00 AM,NA,-4.3549307,NA
25/3/2008,6:00 AM,NA,-3.587876171,NA
25/3/2008,12:00 PM,NA,-2.421848337,NA
25/3/2008,6:00 PM,NA,-2.323308524,NA
26/3/2008,12:00 AM,NA,-2.388994127,NA
26/3/2008,6:00 AM,NA,-4.08967859,NA
26/3/2008,12:00 PM,NA,-1.559197184,NA
26/3/2008,6:00 PM,NA,-2.32636579,NA
27/3/2008,12:00 AM,NA,-2.358284568,NA
27/3/2008,6:00 AM,NA,-2.425841036,NA
27/3/2008,12:00 PM,NA,19.07044005,NA
27/3/2008,6:00 PM,NA,-1.595838754,NA
28/3/2008,12:00 AM,NA,-1.563600561,NA
28/3/2008,6:00 AM,NA,1.902952028,NA
28/3/2008,12:00 PM,NA,5.59845739,NA
28/3/2008,6:00 PM,NA,-4.334396819,NA
29/3/2008,12:00 AM,NA,15.26615075,NA
29/3/2008,6:00 AM,NA,2.200693302,NA
29/3/2008,12:00 PM,NA,-2.140511353,NA
29/3/2008,6:00 PM,NA,-0.206242587,NA
30/3/2008,12:00 AM,NA,-3.037568163,NA
30/3/2008,6:00 AM,NA,-3.437111855,NA
30/3/2008,12:00 PM,NA,0.33135723,NA
30/3/2008,6:00 PM,NA,-2.702112996,NA
31/3/2008,12:00 AM,NA,-0.999443591,NA
31/3/2008,6:00 AM,NA,-1.131887123,NA
31/3/2008,12:00 PM,NA,-2.129765288,NA
31/3/2008,6:00 PM,NA,2.73728924,NA
1/4/2008,12:00 AM,NA,-1.296180985,NA
1/4/2008,6:00 AM,NA,-2.05842146,NA
1/4/2008,12:00 PM,NA,0.026611622,NA
1/4/2008,6:00 PM,NA,-1.240351645,NA
2/4/2008,12:00 AM,NA,-2.203732891,NA
2/4/2008,6:00 AM,NA,-0.700424654,NA
2/4/2008,12:00 PM,NA,-1.100858147,NA
2/4/2008,6:00 PM,NA,-1.301268825,NA
3/4/2008,12:00 AM,NA,-3.165129194,NA
3/4/2008,6:00 AM,NA,-0.864878225,NA
3/4/2008,12:00 PM,NA,3.866470167,NA
3/4/2008,6:00 PM,NA,-2.565973365,NA
4/4/2008,12:00 AM,NA,-2.598165927,NA
4/4/2008,6:00 AM,NA,0.637197979,NA
4/4/2008,12:00 PM,NA,4.247647443,NA
4/4/2008,6:00 PM,NA,-2.251097709,NA
5/4/2008,12:00 AM,NA,-2.751097709,NA
5/4/2008,6:00 AM,NA,9.926451914,NA
5/4/2008,12:00 PM,NA,-1.512014889,NA
5/4/2008,6:00 PM,NA,-2.544344344,NA
6/4/2008,12:00 AM,NA,-2.890134898,NA
6/4/2008,6:00 AM,NA,-1.723057554,NA
6/4/2008,12:00 PM,NA,-3.121163874,NA
6/4/2008,6:00 PM,NA,-1.656253995,NA
7/4/2008,12:00 AM,NA,-2.82148329,NA
7/4/2008,6:00 AM,NA,-3.519909026,NA
7/4/2008,12:00 PM,NA,-1.586119384,NA
7/4/2008,6:00 PM,NA,-1.318562916,NA
8/4/2008,12:00 AM,NA,-0.707018312,NA
8/4/2008,6:00 AM,NA,-0.669464125,NA
8/4/2008,12:00 PM,NA,-0.668916555,NA
8/4/2008,6:00 PM,NA,-2.7044858,NA
9/4/2008,12:00 AM,NA,-3.871357805,NA
9/4/2008,6:00 AM,NA,-2.108729468,NA
9/4/2008,12:00 PM,NA,-1.244093374,NA
9/4/2008,6:00 PM,NA,-3.4454623,NA
10/4/2008,12:00 AM,NA,-4.175213612,NA
10/4/2008,6:00 AM,NA,-3.204189199,NA
10/4/2008,12:00 PM,NA,-1.837317194,NA
10/4/2008,6:00 PM,NA,-2.905079001,NA
11/4/2008,12:00 AM,NA,-0.471152466,NA
11/4/2008,6:00 AM,NA,-1.003618813,NA
11/4/2008,12:00 PM,NA,3.863800762,NA
11/4/2008,6:00 PM,NA,-1.667775784,NA
12/4/2008,12:00 AM,NA,-2.797937773,NA
12/4/2008,6:00 AM,NA,-1.59535963,NA
12/4/2008,12:00 PM,NA,0.903157367,NA
12/4/2008,6:00 PM,NA,1.969709957,NA
13/4/2008,12:00 AM,NA,-2.291047515,NA
13/4/2008,6:00 AM,NA,0.009933548,NA
13/4/2008,12:00 PM,NA,0.144498914,NA
13/4/2008,6:00 PM,NA,-1.289564513,NA
14/4/2008,12:00 AM,NA,0.010503934,NA
14/4/2008,6:00 AM,NA,-0.554907885,NA
14/4/2008,12:00 PM,NA,-1.190066452,NA
14/4/2008,6:00 PM,NA,-0.357987967,NA
15/4/2008,12:00 AM,NA,0.017759238,NA
15/4/2008,6:00 AM,NA,-0.982377654,NA
15/4/2008,12:00 PM,NA,0.349632384,NA
15/4/2008,6:00 PM,NA,-1.921825521,NA
16/4/2008,12:00 AM,NA,0.779406512,NA
16/4/2008,6:00 AM,NA,-2.306447926,NA
16/4/2008,12:00 PM,NA,-1.641378339,NA
16/4/2008,6:00 PM,NA,13.76124543,NA
17/4/2008,12:00 AM,NA,15.33639944,NA
17/4/2008,6:00 AM,NA,-0.463600561,NA
17/4/2008,12:00 PM,NA,-0.069099078,NA
17/4/2008,6:00 PM,NA,1.963458531,NA
18/4/2008,12:00 AM,NA,-0.669669464,NA
18/4/2008,6:00 AM,NA,-2.839553105,NA
18/4/2008,12:00 PM,NA,-2.479434465,NA
18/4/2008,6:00 PM,NA,-2.046511809,NA
19/4/2008,12:00 AM,NA,-1.34356862,NA
19/4/2008,6:00 AM,NA,-4.609573639,NA
19/4/2008,12:00 PM,NA,-1.922008045,NA
19/4/2008,6:00 PM,NA,0.510937427,NA
20/4/2008,12:00 AM,NA,-3.257668551,NA
20/4/2008,6:00 AM,NA,-1.85817049,NA
20/4/2008,12:00 PM,NA,0.510116071,NA
20/4/2008,6:00 PM,NA,0.909431609,NA
21/4/2008,12:00 AM,NA,13.07463809,NA
21/4/2008,6:00 AM,NA,-1.050755478,NA
21/4/2008,12:00 PM,NA,-2.920502227,NA
21/4/2008,6:00 PM,NA,-1.485457737,NA
22/4/2008,12:00 AM,NA,-3.114456139,NA
22/4/2008,6:00 AM,NA,-1.155752056,NA
22/4/2008,12:00 PM,NA,-1.100538731,NA
22/4/2008,6:00 PM,NA,1.817074775,NA
23/4/2008,12:00 AM,NA,-3.346762779,NA
23/4/2008,6:00 AM,NA,-3.542131248,NA
23/4/2008,12:00 PM,NA,-3.425749774,NA
23/4/2008,6:00 PM,NA,-1.425453173,NA
24/4/2008,12:00 AM,NA,-3.226525498,NA
24/4/2008,6:00 AM,NA,-1.227734716,NA
24/4/2008,12:00 PM,NA,-2.059699124,NA
24/4/2008,6:00 PM,NA,-3.490910623,NA
25/4/2008,12:00 AM,NA,-4.084408227,NA
25/4/2008,6:00 AM,NA,-1.848268597,NA
25/4/2008,12:00 PM,NA,2.355815364,NA
25/4/2008,6:00 PM,NA,5.857115843,NA
26/4/2008,12:00 AM,NA,-2.635400698,NA
26/4/2008,6:00 AM,NA,0.365169688,NA
26/4/2008,12:00 PM,NA,-0.76759326,NA
26/4/2008,6:00 PM,NA,-3.336062345,NA
27/4/2008,12:00 AM,NA,-2.167114136,NA
27/4/2008,6:00 AM,NA,-2.501998918,NA
27/4/2008,12:00 PM,NA,3.341601355,NA
27/4/2008,6:00 PM,NA,62.10881559,NA
28/4/2008,12:00 AM,NA,-3.324700265,NA
28/4/2008,6:00 AM,NA,-3.591686347,NA
28/4/2008,12:00 PM,NA,-0.258649614,NA
28/4/2008,6:00 PM,NA,-0.892142656,NA
29/4/2008,12:00 AM,NA,2.040460584,NA
29/4/2008,6:00 AM,NA,0.641099416,NA
29/4/2008,12:00 PM,NA,7.688030742,NA
29/4/2008,6:00 PM,NA,2.760515341,NA
30/4/2008,12:00 AM,NA,-2.099831453,NA
30/4/2008,6:00 AM,NA,-2.628692964,NA
30/4/2008,12:00 PM,NA,-0.6775636,NA
30/4/2008,6:00 PM,NA,-2.912653721,NA
1/5/2008,12:00 AM,NA,1.587255017,NA
1/5/2008,6:00 AM,NA,3.517782054,NA
1/5/2008,12:00 PM,NA,2.153853238,NA
1/5/2008,6:00 PM,NA,-4.251645279,NA
2/5/2008,12:00 AM,NA,-2.112425567,NA
2/5/2008,6:00 AM,NA,2.879954082,NA
2/5/2008,12:00 PM,NA,0.133547511,NA
2/5/2008,6:00 PM,NA,-1.532754109,NA
3/5/2008,12:00 AM,NA,-4.496363509,NA
3/5/2008,6:00 AM,NA,5.80683065,NA
3/5/2008,12:00 PM,NA,3.569687141,NA
3/5/2008,6:00 PM,NA,15.60591803,NA
4/5/2008,12:00 AM,NA,21.84221737,NA
4/5/2008,6:00 AM,NA,-3.656299626,NA
4/5/2008,12:00 PM,NA,3.078334187,NA
4/5/2008,6:00 PM,NA,-1.853630221,NA
5/5/2008,12:00 AM,NA,-3.417216806,NA
5/5/2008,6:00 AM,NA,-1.581373776,NA
5/5/2008,12:00 PM,NA,-0.015528464,NA
5/5/2008,6:00 PM,NA,-2.347538503,NA
6/5/2008,12:00 AM,NA,-3.679982035,NA
6/5/2008,6:00 AM,NA,8.319607287,NA
6/5/2008,12:00 PM,NA,0.708039868,NA
6/5/2008,6:00 PM,NA,1.800853009,NA
7/5/2008,12:00 AM,NA,-4.326160452,NA
7/5/2008,6:00 AM,NA,-2.721026981,NA
7/5/2008,12:00 PM,NA,-1.587351417,NA
7/5/2008,6:00 PM,NA,-2.821004166,NA
8/5/2008,12:00 AM,NA,-4.14680841,NA
8/5/2008,6:00 AM,NA,59.35554158,NA
8/5/2008,12:00 PM,NA,2.960264372,NA
8/5/2008,6:00 PM,NA,-1.27646846,NA
9/5/2008,12:00 AM,NA,-0.611170719,NA
9/5/2008,6:00 AM,NA,0.985338522,NA
9/5/2008,12:00 PM,NA,1.978653603,NA
9/5/2008,6:00 PM,NA,-3.089450436,NA
10/5/2008,12:00 AM,NA,-3.481784453,NA
10/5/2008,6:00 AM,NA,-1.308341606,NA
10/5/2008,12:00 PM,NA,12.02448979,NA
10/5/2008,6:00 PM,NA,-1.112813429,NA
