"","x"
"187",-0.878521847914981
"188",-2.31413672357093
"189",4.35072752466088
"190",3.94805812014343
"191",-3.38899412717576
"192",-3.05536419334049
"193",-4.42196241373748
"194",-2.45919718444247
"195",-0.930267227791779
"196",-2.69910135966493
"197",-1.87160877467747
"198",-3.01190081209477
"199",0.920017964998547
"200",-3.21427361611028
"201",-2.31500370965352
"202",-2.12089008884585
"203",-0.754907884875966
"204",-2.45575205553533
"205",-0.224449294869121
"206",14.0251514352244
"207",12.0524386814028
"208",-3.64918121364621
"209",6.24997461569442
"210",-1.9167376818187
"211",-0.885252397766679
"212",-1.11858573110001
"213",-1.25264915797658
"214",7.34837753606859
"215",19.5132645997236
"216",13.5457765778208
"217",-0.188446557018334
"218",4.04249115687626
"219",1.87406770262118
"220",-3.02574977399301
"221",-2.22647986753624
"222",-4.06417094670576
"223",-3.63234343130535
"224",-2.33161333776212
"225",-3.73359827958279
"226",-2.17261265329942
"227",-3.44468657527067
"228",-3.94518851458164
"229",-4.28812714109317
"230",-4.12492841875687
"231",-3.69415041282486
"232",-4.12796287004594
"233",4.37160363691277
"234",33.2029748438486
"235",3.26512405671655
"236",-0.638959904040919
"237",3.92665725315735
"238",2.79079140784591
"239",-2.67738107675367
"240",-3.11217459717348
"241",4.0525755739422
"242",17.6170063291327
"243",-0.885617444538294
"244",-1.62018281072584
"245",1.87984000469739
"246",1.94616444001566
"247",-0.153151097287555
"248",-3.93674680798799
"249",-3.43524099005507
"250",-1.79869068204685
"251",-0.634305557702795
"252",-3.40147416368044
"253",-3.00220425722367
"254",-3.3369293313738
"255",-1.50592317120953
"256",-1.37199663687231
"257",-0.573844686153626
"258",-2.74078513789901
"259",1.22693103823606
"260",-0.906379479674045
"261",-2.94048853739707
"262",-1.27336556226588
"263",-0.974392256311052
"264",-2.07471167223622
"265",-4.00975616231151
"266",1.58775695655685
"267",0.585886091852306
"268",-2.27496264189171
"269",10.8232121242502
"270",-3.37156314383102
"271",-1.70551249359145
"272",-2.0023183343398
"273",2.90306610554156
"274",0.105324832440944
"275",-2.89608972379907
"276",-1.39538244567907
"277",-2.69442419790357
"278",5.70448066178158
"279",-2.29613535464553
"280",15.4393882593175
"281",6.3060777414074
"282",-0.800995039792694
"283",-0.836381761216364
"284",-4.36834616915613
"285",-0.335469144287323
"286",-2.06725102884128
"287",-4.10679015729211
"288",-3.27252139160651
"289",-3.11171828870895
"290",-3.54861082806556
"291",-2.48363250271762
"292",-2.13834388761381
"293",2.16667550549593
"294",5.60751511307065
"295",1.60635152648612
"296",-4.05858116801536
"297",1.30988791708617
"298",0.413743723611381
"299",-0.352466634590766
"300",-3.54484628323325
"301",-2.47211071398843
"302",-2.07071897317165
"303",-3.46916752439227
"304",-2.26752481391999
"305",-0.797983403926838
"306",-0.43026722779177
"307",-3.69994553032428
"308",-0.964490362630922
"309",3.80032825475443
"310",-2.13567448309636
"311",-2.78926791225447
"312",-4.45438313014176
"313",-3.31995465649357
"314",-3.85616273315339
"315",-1.99054557595513
"316",-2.95787388989535
"317",-2.4863247226583
"318",-0.919703686838086
"319",-3.48609656842604
"320",-2.75388119083078
"321",3.54753336540923
"322",3.74703142609826
"323",3.44344940465176
"324",-2.75591176349791
"325",-2.72285221524329
"326",5.24146446283109
"327",-1.22483715706396
"328",0.380889514165795
"329",-0.418243499751614
"330",2.08330794902776
"331",-3.11621292708449
"332",-2.68041552804274
"333",-3.74813170417781
"334",-0.114593032035439
"335",-3.08862908040414
"336",-4.35493070029918
"337",-3.58787617143767
"338",-2.42184833662134
"339",-2.32330852370781
"340",-2.38899412717575
"341",-4.08967858987254
"342",-1.55919718444247
"343",-2.32636579042011
"344",-2.35828456751342
"345",-2.42584103568591
"346",19.0704400503282
"347",-1.59583875414358
"348",-1.5636005611251
"349",1.90295202842543
"350",5.59845739004989
"351",-4.33439681939569
"352",15.2661507507617
"353",2.20069330152605
"354",-2.14051135282029
"355",-0.206242587134684
"356",-3.03756816322412
"357",-3.4371118547596
"358",0.331357230341931
"359",-2.70211299553076
"360",-0.999443591013306
"361",-1.13188712284082
"362",-2.1297652884808
"363",2.73728924038072
"364",-1.29618098549197
"365",-2.05842146005278
"366",0.0266116223109012
"367",-1.2403516448577
"368",-2.20373289057981
"369",-0.700424654212027
"370",-1.10085814725332
"371",-1.30126882487139
"372",-3.16512919448125
"373",-0.864878224825762
"374",3.8664701666869
"375",-2.56597336514061
"376",-2.59816592731264
"377",0.637197978687815
"378",4.24764744252537
"379",-2.2510977091972
"380",-2.7510977091972
"381",9.92645191434831
"382",-1.51201488921088
"383",-2.54434434392227
"384",-2.89013489833706
"385",-1.72305755405232
"386",-3.12116387392455
"387",-1.6562539948463
"388",-2.82148328984972
"389",-3.51990902564712
"390",-1.58611938384926
"391",-1.31856291567678
"392",-0.70701831152437
"393",-0.669464124894209
"394",-0.668916554736781
"395",-2.70448579954627
"396",-3.87135780502197
"397",-2.10872946826633
"398",-1.24409337426678
"399",-3.44546229966035
"400",-4.17521361154718
"401",-3.20418919904433
"402",-1.83731719356863
"403",-2.90507900055015
"404",-0.471152466212938
"405",-1.00361881346368
"406",3.86380076216945
"407",-1.66777578357548
"408",-2.79793777308038
"409",-1.59535963025583
"410",0.90315736723447
"411",1.96970995678501
"412",-2.2910475152661
"413",0.00993354793262188
"414",0.144498914120166
"415",-1.2895645127564
"416",0.0105039335132735
"417",-0.554907884875957
"418",-1.19006645206738
"419",-0.357987967011481
"420",0.0177592380991729
"421",-0.982377654440183
"422",0.349632384346037
"423",-1.92182552119811
"424",0.779406511656098
"425",-2.30644792594372
"426",-1.64137833890288
"427",13.7612454347681
"428",15.3363994388749
"429",-0.463600561125102
"430",-0.0690990781225918
"431",1.96345853082106
"432",-0.669669463703245
"433",-2.83955310504479
"434",-2.47943446484402
"435",-2.04651180912875
"436",-1.34356861953259
"437",-4.60957363892569
"438",-1.92200804458392
"439",0.51093742655457
"440",-3.25766855108632
"441",-1.85817049039729
"442",0.510116071318432
"443",0.909431608621649
"444",13.0746380882018
"445",-1.0507554778488
"446",-2.920502226651
"447",-1.4854577365757
"448",-3.11445613949608
"449",-1.15575205553532
"450",-1.10053873132816
"451",1.81707477540239
"452",-3.34676277878424
"453",-3.54213124786934
"454",-3.425749773993
"455",-1.42545317349106
"456",-3.22652549838269
"457",-1.22773471581367
"458",-2.05969912375344
"459",-3.49091062272674
"460",-4.0844082271073
"461",-1.84826859671716
"462",2.35581536404031
"463",5.8571158431642
"464",-2.63540069801764
"465",0.36516968756301
"466",-0.767593260189669
"467",-3.3360623452912
"468",-2.16711413630192
"469",-2.50199891841463
"470",3.34160135537045
"471",62.1088155921945
"472",-3.3247002645246
"473",-3.59168634711643
"474",-0.258649614285039
"475",-0.892142655580956
"476",2.04046058420914
"477",0.641099416059473
"478",7.68803074163556
"479",2.76051534122489
"480",-2.09983145320815
"481",-2.62869296358917
"482",-0.677563600139476
"483",-2.91265372106122
"484",1.58725501724588
"485",3.5177820535224
"486",2.15385323764287
"487",-4.25164527935462
"488",-2.11242556682896
"489",2.87995408181351
"490",0.133547510971638
"491",-1.53275410892341
"492",-4.49636350887778
"493",5.80683065037387
"494",3.56968714136178
"495",15.6059180334448
"496",21.8422173717976
"497",-3.65629962569275
"498",3.07833418676447
"499",-1.85363022117529
"500",-3.41721680570644
"501",-1.58137377581823
"502",-0.0155284643877043
"503",-2.34753850317392
"504",-3.67998203500144
"505",8.31960728738048
"506",0.708039867804857
"507",1.80085300948864
"508",-4.32616045161107
"509",-2.72102698138519
"510",-1.58735141670347
"511",-2.82100416596197
"512",-4.14680840963069
"513",59.3555415789616
"514",2.9602643715694
"515",-1.27646845982462
"516",-0.611170718551518
"517",0.985338521694881
"518",1.97865360268964
"519",-3.08945043564027
"520",-3.4817844534363
"521",-1.30834160607149
"522",12.0244897879509
"523",-1.1128134290238
"524",-2.70341347465465
"525",-2.79150382373062
"526",-2.45645933365533
"527",-3.59111596153578
"528",67.4427877573782
"529",-2.1116726578625
"530",-0.730084704405958
"531",-0.830153150675636
"532",-0.429856550173695
"533",-2.22609200534139
"534",-2.31847165398387
"535",-3.91103382601216
"536",-3.71119353397475
"537",3.39647244822922
"538",-3.72009154903293
"539",-2.68646161519765
"540",-2.75169091020108
"541",-2.61803816094258
"542",-1.14162930855837
"543",-3.87507671900783
"544",-5.07361653192136
"545",-3.23686088510411
"546",1.15736681281969
"547",21.3877341411336
"548",-2.41224304344315
"549",9.60874714592486
"550",1.20525638617127
"551",-4.19561059991132
"552",-2.89006645206738
"553",-5.21044062500829
"554",-0.271517512984558
"555",-2.55050450819332
"556",-3.24897587483717
"557",-2.3537214828682
"558",-2.25579768638177
"559",0.371672083182452
"560",-2.9267992834614
"561",1.60735540510807
"562",2.86893423239532
"563",-4.17692476828914
"564",-2.87717573794463
"565",34.2003510701777
"566",1.75741244366614
"567",-1.9403516448577
"568",-3.07272673041554
"569",-5.27272673041554
"570",-3.10569501697726
"571",-3.34514288373519
"572",-3.67993640415499
"573",-0.772772361261994
"574",-0.543933666304203
"575",6.85508527049708
"576",-1.64185746279063
"577",-2.5055581244379
"578",0.887871033672984
"579",-2.81169547328572
"580",-2.60786248218374
"581",-4.74055698366674
"582",2.14125912402206
"583",-2.72095853511552
"584",-3.74149241601901
"585",6.49743069600472
"586",-3.75232974205141
"587",-2.41044062500829
"588",-4.77587525882074
"589",1.07874486438254
"590",-1.59437856705711
"591",-0.863212698930259
"592",-2.02766626954399
"593",-4.73781913287961
"594",-2.01292750613993
"595",-3.44726471809522
"596",-2.19825718900555
"597",-4.32166581323553
"598",-2.22424395606008
"599",-4.42700462227044
"600",-1.76086271033797
"601",3.67598419817218
"602",-2.09761835715522
"603",20.4028379513093
"604",-4.29647758599392
"605",-5.49951203728298
"606",-4.48459075049312
"607",-6.09004363664416
"608",-4.78319900967633
"609",0.32097621277405
"610",-1.74005504435577
"611",-4.80779403591406
"612",-1.70496492343403
"613",-1.86944130947099
"614",-4.60227270349335
"615",-2.33752253237767
"616",-4.82732403819561
"617",1.18173368482515
"618",-0.359128738172792
"619",-4.50224988807012
"620",-3.90181639502883
"621",-3.36777578357549
"622",-1.85664185704115
"623",-3.82930898001628
"624",-5.73108858302791
"625",-4.39798340392684
"626",-3.76277920588897
"627",-3.03017596609887
"628",-5.72981091932725
"629",-2.7261832670343
"630",-1.11854010025356
"631",8.11488449477268
"632",-3.98109999073953
"633",-0.863030175544454
"634",6.4344829433239
"635",-4.20090377809978
"636",-3.22807694716207
"637",-1.8778373852182
"638",-0.909436746386348
"639",-4.48541210572926
"640",-4.78502424353442
"641",-1.32114105850134
"642",-3.2254759889143
"643",-3.22912645663048
"644",-2.09501739890745
"645",-0.530198781522101
"646",-0.884704827609254
"647",-2.08773927889833
"648",-1.04902150568364
"649",-2.50898043792183
"650",-0.321620182389085
"651",-3.18976985156545
"652",-1.55661904161792
"653",-1.58755675551252
"654",1.27646332205992
"655",-1.79120722322869
"656",3.60806268322807
"657",-6.14685404047715
"658",0.253853237642857
"659",-5.87984514246209
"660",-5.84352298868614
"661",-4.39465235213583
"662",-2.24441279019196
"663",-3.37594370509043
"664",-5.03829825676736
"665",-4.33209246164987
"666",-3.16398842331996
"667",-4.09684263276554
"668",-3.86382871535737
"669",-4.16318988350704
"670",-4.06608744225675
"671",4.69396275167434
"672",-6.05372148286821
"673",-4.85102926292753
"674",-0.0452113300048736
"675",7.85378479137318
"676",-5.87651409067108
"677",24.3995981612112
"678",-3.10142853283399
"679",-3.51112508770508
"680",-2.61012120908313
"681",-3.34509725288874
"682",-2.54297541852872
"683",-2.15137149427592
"684",-6.08418007287505
"685",-3.275396134933
"686",-2.4155969106574
"687",-5.18183008428277
"688",-6.07630875186205
"689",-4.66309862181414
"690",-4.19440138248035
"691",7.80571269463578
"692",-5.21669205097225
"693",-4.06478696313287
"694",-1.42104979680843
"695",-3.51874543906259
"696",-3.04696811759328
"697",-4.16220882030832
"698",-3.69839408154491
"699",-5.7317730457247
"700",-4.19946640643654
"701",-5.72720996107948
"702",-2.17327430057298
"703",15.7552677938829
"704",-4.74443560561518
"705",-2.19905572881847
"706",6.46215805169716
"707",-3.05187343358689
"708",-3.58153348378082
"709",-3.74740161063458
"710",1.94817219725956
"711",-1.15299138932497
"712",-5.65159964850818
"713",0.20662531156483
"714",-0.541036107554494
"715",-5.30341347465465
"716",-5.62264687643426
"717",-1.15497633114564
"718",5.22631502180895
"719",-4.12488278791042
"720",-4.02593229737882
"721",-5.26526608702062
"722",-0.297663988001681
"723",-2.23455652735829
"724",-4.49040868341578
"725",-0.2960212775294
"726",15.488578311793
"727",-3.07902378722596
"728",-2.84808607333137
"729",-5.26948694031745
"730",-0.326479867536245
"731",-2.38319900967633
"732",-4.23852641099962
"733",-3.47788301606464
"734",0.700259808484756
"735",-3.36861995423484
"736",-3.83578856021248
"737",-3.06574521090835
"738",-4.57751796929302
"739",-4.93943902792866
"740",-1.8123799359825
"741",-4.69216547100418
"742",-2.82449492571556
"743",-5.71936145548968
"744",-1.32253279931812
"745",-2.68751112466605
"746",-0.284567935069886
"747",-4.67817961656657
"748",-2.97927475688143
"749",-4.99709360242101
"750",3.414108770383
"751",4.75109257143251
"752",1.98506473661617
"753",-5.34306668022161
"754",-6.17354808565168
"755",-3.77398157869297
"756",-3.0418346473674
"757",-4.47373060903749
"758",4.06012747903005
"759",-0.0401463060486676
"760",-4.34135552347965
"761",-5.01308721410251
"762",-4.85196469527979
"763",-3.58648443062088
"764",-6.15305983559464
"765",-6.1848417201486
"766",-2.685891229617
"767",3.11953884111081
"768",0.22008641126824
"769",-5.0874654938196
"770",0.913812169881061
"771",-2.31895077787162
"772",-1.45091518581139
"773",-2.98602812215636
"774",-1.05107489377397
"775",-1.17544176577944
"776",-5.37389031700007
"777",-4.27240731449037
"778",-0.87824806283626
"779",-2.77957135738337
"780",2.23368440351099
"781",-4.77030829555357
"782",-5.05702971923598
"783",-1.49081936103384
"784",-5.45917436901923
"785",1.47345168619409
"786",8.9711929592947
"787",-3.49287274912419
"788",2.90482289312998
"789",-5.83076916710274
"790",43.9056898792126
"791",-4.45661904161792
"792",0.212169459408779
"793",-3.75096081665784
"794",-5.81413672357091
"795",-1.07001169505164
"796",9.19683749500084
"797",-2.68678103112282
"798",0.698023897008597
"799",-1.17498545731493
"800",-4.48769364805186
"801",-3.99638632430101
"802",4.36190708204168
"803",-3.59549652279519
"804",18.6547658545719
"805",-2.59282711827774
"806",2.71616215847334
"807",-6.08285677832793
"808",-4.91723962112966
"809",-2.31566535692706
"810",-0.293876627746136
"811",-4.38600530673313
"812",-3.05084673954171
"813",-5.9807349439679
"814",-0.0469909330164982
"815",-5.94546229966035
"816",-4.04274726429644
"817",-4.31803816094258
"818",2.98230407040581
"819",-3.78329027136923
"820",-1.91520904846254
"821",-3.27206508314199
"822",-2.40485084631789
"823",-2.93861767269252
"824",-4.27546458120268
"825",-2.97626312101559
"826",-2.90948237723279
"827",-3.53058664371693
"828",-5.90393822938885
"829",-3.50275182738109
"830",-2.91242556682896
"831",-3.71404546187801
"832",-3.22476871079428
"833",-5.00311687415271
"834",-2.7314308143763
"835",-2.84658025539843
"836",-2.84518851458164
"837",10.7939855670976
"838",-4.90051591590493
"839",0.107013173759679
"840",0.0390460279691245
"841",-1.41212896632702
"842",-2.54514288373519
"843",1.09838894378021
"844",-0.214091092724465
"845",-2.5298565501737
"846",-0.12634297499688
"847",-2.13925650454285
"848",-4.67498545731493
"849",-2.47986795788532
"850",-0.514775555421249
"851",-2.61322410664188
"852",-0.0830393017137452
"853",-5.59237080981322
"854",-4.92707306854012
"855",-4.09691107903521
"856",-4.39985426863138
"857",-6.07589807424398
"858",-2.66024669391087
"859",-3.58650724604411
"860",-4.9213692127336
"861",-4.50332221296175
"862",-3.6303813049079
"863",-4.37167722094715
"864",-4.77122091248262
"865",-6.10295716619013
"866",-4.0728636229549
"867",1.99492099944983
"868",10.4239878486399
"869",-2.84167493940482
"870",-6.12438084859944
"871",-4.3892907276777
"872",-6.52387890928847
"873",-5.55671030331083
"874",-6.11888233160195
"875",-5.51771874501742
"876",-6.58411162660537
"877",-6.11687457435805
"878",-4.55109770919721
"879",-7.1184032077142
"880",-6.6531054664411
"881",-4.59677418649586
"882",-6.64370551207195
"883",-7.06786704526839
"884",-5.4385035955764
"885",-7.7121061509038
"886",-7.37954854196016
"887",-5.48995237495126
"888",-5.85997290883216
"889",-5.4925305177758
"890",-6.12424395606009
"891",-5.28963295902609
"892",-4.0892907276777
"893",-2.3566874878876
"894",-5.31648671216321
"895",-7.08292522459762
"896",-4.28290240917439
"897",-7.15374429829144
"898",-7.16469570143996
"899",-4.29894165170234
"900",-7.1731145926104
"901",-5.83679243883444
"902",-5.5706733423252
"903",-7.13222935418923
"904",-5.53323323281117
"905",-5.90106348606237
"906",-5.36864276965808
"907",-5.86305299096769
"908",-5.89809748104298
"909",-5.03861767269253
"910",-5.64055698366675
"911",-5.00389259854241
"912",-6.40393822938886
"913",-5.6700573258981
"914",-4.17464322596654
"915",-6.81311002952575
"916",-5.51774156044065
"917",-7.15116615546689
"918",-7.14537103796746
"919",-5.55645933365534
"920",-7.12841917851046
"921",-5.86601899598708
"922",-5.56460443974706
"923",-5.96241415911736
"924",-7.09417322824809
"925",-4.59358002724421
"926",-6.16277920588897
"927",-6.12942305713241
"928",-3.19743583376942
"929",-6.15479380775984
"930",-5.91593914200579
"931",-5.51520904846255
"932",-6.14936373703203
"933",-4.94913558279977
"934",-5.61657797385612
"935",-6.14904432110686
"936",-6.11710272859032
"937",-4.56168406557412
"938",-5.20585472493985
"939",-7.13060945914018
"940",-4.2709243119807
"941",-6.13658710002542
"942",-4.93804728711189
"943",-5.40542123189856
"944",-4.10681297271536
"945",-6.67957135738339
"946",-4.47854466333822
"947",-5.55271760424627
"948",-7.08830966447899
"949",-5.96058892525928
"950",-4.39805185019654
"951",-5.66551705667611
"952",-7.20019649997979
"953",-7.16583647260128
"954",-4.56617870394967
"955",-6.16738792138065
"956",-5.86638404275871
"957",-5.60104067063915
"958",-5.16700005918581
"959",-7.16715976714839
"960",-5.89919262135784
"961",-6.19905572881848
"962",-4.43188712284084
"963",-4.83104295218148
"964",-5.90311687415273
"965",-7.22873859443564
"966",-7.26715976714839
"967",-5.3362220532538
"968",-5.37430099461816
"969",-5.6430438647984
"970",-6.24092203043838
"971",-7.70494210801082
"972",-7.20726928117988
"973",-5.01881388533229
"974",-6.95000256888237
"975",-2.68059805142857
"976",-4.91774156044066
"977",-4.4202284415723
"978",17.7795205887722
"979",-3.2502079076914
"980",1.12006359584499
"981",-5.87719855336788
"982",-4.77516798070075
"983",-0.304531430392746
"984",-2.80172513333593
"985",-4.73362109500603
"986",-1.39378536605325
"987",-1.92878422528209
"988",-4.29780088054104
"989",-4.46433065466836
"990",-3.29926106762752
"991",-4.51247119767543
"992",-3.26784422984518
"993",-4.79129848492161
"994",-5.11463866288191
"995",-6.11484400169094
"996",-4.98109999073954
"997",-4.98274270121182
"998",1.48280600971677
"999",-2.29476642925198
"1000",2.92887034921026
"1001",-4.67026266470714
"1002",-0.0661330731032186
"1003",3.28882928144846
"1004",-2.91336099918125
"1005",-5.38082620566083
"1006",-5.17733544590723
"1007",-3.34489191407972
"1008",-3.61183236582511
"1009",-5.48319900967634
"1010",-2.7501166459985
"1011",-3.22209930627684
"1012",-5.92796287004595
"1013",-5.39043149883902
"1014",-1.67361653192138
"1015",-3.30628821798116
"1016",-3.47384468615364
"1017",-6.03886864234803
"1018",-2.17103838909683
"1019",-3.4362220532538
"1020",-6.50341347465467
"1021",-3.86955538658713
"1022",13.7696186950921
"1023",4.86877452443272
"1024",6.13179072338321
"1025",-4.86998887962843
"1026",-2.47366216276783
"1027",-1.00590035578631
"1028",0.225995605883776
"1029",-3.79800621935008
"1030",8.53626254633551
"1031",7.20441221551189
"1032",0.105416094133833
"1033",-2.69339750385841
"1034",-2.15835301378312
"1035",-0.625225019258821
"1036",-1.66068018695218
"1037",-5.46141028049542
"1038",-2.52885267155177
"1039",-0.863098621814149
"1040",-5.30167950248948
"1041",-4.90092659352302
"1042",-1.96832335373293
"1043",-1.40017368455656
"1044",-5.83241187757504
"1045",-4.86458162432384
"1046",-5.83204683080342
"1047",2.40060203983313
"1048",-4.06700005918581
"1049",-3.30060717759786
"1050",-4.23341575619699
"1051",-0.599443591013334
"1052",3.26302503777974
"1053",-7.50831879064827
"1054",-2.24546229966037
"1055",-4.87751796929305
"1056",-4.77820243198983
"1057",-4.11525467930901
"1058",2.08746035605489
"1059",0.519287871455301
"1060",-2.74893024399074
"1061",-3.91664642012581
"1062",-2.61536875642514
"1063",-3.6466258862449
"1064",-4.04664870166813
"1065",-5.80097222436948
"1066",-5.29791495765718
"1067",2.07096480506242
"1068",-3.06161561930445
"1069",-3.15739476600762
"1070",-3.35714379635213
"1071",-6.3227609535504
"1072",-5.28892568090609
"1073",-5.25390400625403
"1074",-4.12091290426909
"1075",-3.45595739434438
"1076",-5.88908538886868
"1077",-5.9703995572465
"1078",-5.1046683229321
"1079",-4.67297770007105
"1080",-5.9755558428956
"1081",-4.31450177034255
"1082",-4.57708447625176
"1083",2.64509211512402
"1084",34.0408940772504
"1085",-3.38917665056158
"1086",-2.84363706580229
"1087",-1.92919490290016
"1088",-2.19629506260813
"1089",-4.35702971923601
"1090",0.513378676839738
"1091",-4.45452002268113
"1092",-1.22180270577491
"1093",-3.12182552119813
"1094",-3.4252022038356
"1095",2.8735657633102
"1096",-2.594264489941
"1097",-3.59316934962615
"1098",2.33868098119749
"1099",-0.762345712847685
"1100",-1.09713923326749
"1101",-3.398804759163
"1102",2.33238392438709
"1103",-3.46615588852645
"1104",-1.93473905074411
"1105",-2.57352527022848
"1106",-2.40277464280434
"1107",0.731722277113524
"1108",12.6289159800567
"1109",0.589970052609762
"1110",-2.91112508770509
"1111",13.9545833311861
"1112",-2.65385837540758
"1113",-2.8843854116841
"1114",26.2508644172002
"1115",0.41935631772498
"1116",-1.01571098777354
"1117",-3.37989077330856
"1118",-2.47553302747237
"1119",0.225402404879901
"1120",1.92699948450572
"1121",-1.3072008349102
"1122",15.0909967466549
"1123",2.48887491229491
"1124",-1.14619239320361
"1125",-4.19713923326749
"1126",-1.82987936559695
"1127",-1.36282483673544
"1128",-3.79597564668296
"1129",-3.16444473178449
"1130",1.26820413885206
"1131",1.56986966474757
"1132",-1.93006188898275
"1133",-3.96318988350705
"1134",-2.63086042879567
"1135",-2.86526608702063
"1136",-0.700173684556561
"1137",-1.77199663687233
"1138",0.0622036825435994
"1139",0.872721592650831
"1140",-2.89577030787393
"1141",-2.62508812671946
"1142",5.0808210678961
"1143",-1.60060717759786
"1144",-2.53681525425768
"1145",-2.73959873589126
"1146",-2.98844655701835
"1147",-1.82246435304846
"1148",-4.3247687107943
"1149",-3.49118440780548
"1150",9.77301819315277
"1151",-2.29538244567908
"1152",-3.43081479794921
"1153",-1.56590491887096
"1154",-1.5320240153802
"1155",17.0316538308439
"1156",-0.567867045268401
"1157",0.530558690528998
"1158",9.48495065950003
"1159",-3.45753165854698
"1160",-3.12682209888465
"1161",-3.82946868797888
"1162",-3.63236624672859
"1163",-2.10042465421205
"1164",-4.33343857162022
"1165",-2.72857888647306
"1166",1.13731205580392
"1167",-0.661387465072188
"1168",49.173748286696
"1169",-3.99125285407515
"1170",-4.10765714337472
"1171",-3.07297770007105
"1172",-1.67211071398846
"1173",-4.23957592046803
"1174",-3.77592088966721
